TOT,pH,NACL,pKa
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.081,3.5,0,4.703090006
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.091,3.5,0,4.700332328
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.101,3.5,0,4.697795529
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.111,3.5,0,4.695447808
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.121,3.5,0,4.693264311
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.131,3.5,0,4.691225168
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.141,3.5,0,4.68931419
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.151,3.5,0,4.687517967
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
0.161,3.5,0,4.685825247
